,event_uuid,teammate,actor,keeper,location_x,location_y,teammate_category,actor_category,keeper_category,goal,marker_size
177381,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,97.49047863958143,42.345784024813824,opponent,non-actor,player,No,10
177382,cec6d680-7943-44c9-94eb-253e21142988,True,False,False,99.37860470419699,42.10209757560765,teammate,non-actor,player,No,10
177383,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,100.7137904795899,22.480158350477332,opponent,non-actor,player,No,10
177384,cec6d680-7943-44c9-94eb-253e21142988,True,True,False,101.19999694824219,46.79999923706055,teammate,actor,player,No,30
177385,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,102.71356652506326,51.074927191572776,opponent,non-actor,player,No,10
177386,cec6d680-7943-44c9-94eb-253e21142988,True,False,False,102.91068468242003,37.188654510189146,teammate,non-actor,player,No,10
177387,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,103.36696088478267,35.908561988766714,opponent,non-actor,player,No,10
177388,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,103.99109226304988,45.00936594498061,opponent,non-actor,player,No,10
177389,cec6d680-7943-44c9-94eb-253e21142988,False,False,False,104.39950937797843,48.27713381321273,opponent,non-actor,player,No,10
177390,cec6d680-7943-44c9-94eb-253e21142988,False,False,True,116.01424598822544,41.94220381014601,opponent,non-actor,keeper,No,10
177561,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,True,False,97.69999694824219,48.20000076293945,teammate,actor,player,No,30
177562,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,98.09612787048195,43.66841832999532,opponent,non-actor,player,No,10
177563,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,98.84623812240427,46.06950038584323,opponent,non-actor,player,No,10
177564,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,101.28397064228193,65.43568709296699,teammate,non-actor,player,No,10
177565,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,103.44623846305292,38.825052415717174,teammate,non-actor,player,No,10
177566,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,104.3175226074768,35.96446411232027,teammate,non-actor,player,No,10
177567,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,104.734654311774,43.59563607952694,opponent,non-actor,player,No,10
177568,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,104.9344361565614,44.59761254220627,teammate,non-actor,player,No,10
177569,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,105.15844111056587,52.71048971417194,teammate,non-actor,player,No,10
177570,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,106.30647966155959,45.894767693425806,opponent,non-actor,player,No,10
177571,4e6297dc-0a54-4423-8538-db89c77f3b7d,True,False,False,107.1620745874634,44.00381469886024,teammate,non-actor,player,No,10
177572,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,107.31090599775197,46.797299774101035,opponent,non-actor,player,No,10
177573,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,108.0286978893891,41.19997841084115,opponent,non-actor,player,No,10
177574,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,108.4618334787846,36.57074549569228,opponent,non-actor,player,No,10
177575,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,109.0244843319091,45.98379796692936,opponent,non-actor,player,No,10
177576,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,110.87313418939512,38.22378531193833,opponent,non-actor,player,No,10
177577,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,False,111.74713193535572,39.785238915788554,opponent,non-actor,player,No,10
177578,4e6297dc-0a54-4423-8538-db89c77f3b7d,False,False,True,118.52971039067194,41.16196968982031,opponent,non-actor,keeper,No,10
182576,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,100.27960633003103,47.12483147429125,teammate,non-actor,player,No,10
182577,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,102.83397334167924,43.624079501108,opponent,non-actor,player,No,10
182578,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,103.50944580871237,37.08906429143664,opponent,non-actor,player,No,10
182579,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,True,False,103.80000305175781,34.0,teammate,actor,player,No,30
182580,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,104.12964036436522,40.846992615522396,teammate,non-actor,player,No,10
182581,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,104.51015688217672,39.03007062511894,opponent,non-actor,player,No,10
182582,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,104.84192786162465,49.65302016866617,opponent,non-actor,player,No,10
182583,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,104.97688706142715,44.32927453194054,teammate,non-actor,player,No,10
182584,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,107.02908611299269,34.06765410355804,opponent,non-actor,player,No,10
182585,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,107.60204105299928,34.34999156842218,teammate,non-actor,player,No,10
182586,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,108.38073742218758,42.939333383048336,opponent,non-actor,player,No,10
182587,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,108.38472889723572,46.264447695282826,opponent,non-actor,player,No,10
182588,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,108.69228415910784,38.51710878123889,opponent,non-actor,player,No,10
182589,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,109.08873763627035,35.86035874170504,opponent,non-actor,player,No,10
182590,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,109.56767350325983,40.16369453680731,teammate,non-actor,player,No,10
182591,6dfb43d2-86da-46b6-a577-6ad0135a02c1,True,False,False,110.0495426880762,33.257341382748066,teammate,non-actor,player,No,10
182592,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,False,110.53323858016499,41.022351773289074,opponent,non-actor,player,No,10
182593,6dfb43d2-86da-46b6-a577-6ad0135a02c1,False,False,True,117.1300451094301,37.83331081508351,opponent,non-actor,keeper,No,10
193336,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,98.57733974461698,36.5073757427623,teammate,non-actor,player,No,10
193337,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,107.28802397825604,10.693240631331442,teammate,non-actor,player,No,10
193338,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,109.27617383398578,42.974561414553754,opponent,non-actor,player,No,10
193339,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,109.42892038846296,37.735674169777035,opponent,non-actor,player,No,10
193340,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,109.75201519197324,45.91411085370513,teammate,non-actor,player,No,10
193341,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,True,False,112.5999984741211,42.29999923706055,teammate,actor,player,No,30
193342,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,112.66829175604632,33.05945814924612,opponent,non-actor,player,No,10
193343,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,112.98580468369973,42.37471052979988,opponent,non-actor,player,No,10
193344,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,113.44535991837367,23.916389715359635,opponent,non-actor,player,No,10
193345,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,113.54974239841673,44.366046724754504,opponent,non-actor,player,No,10
193346,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,114.08091334662606,41.77611577698196,teammate,non-actor,player,No,10
193347,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,114.75911735160416,36.59651068278605,teammate,non-actor,player,No,10
193348,9a1e591b-8382-465b-920d-2a85df7a6c2d,True,False,False,115.07245237165691,38.484192647654986,teammate,non-actor,player,No,10
193349,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,115.50898855102167,43.66613909297176,opponent,non-actor,player,No,10
193350,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,115.9180751340388,37.94099968106038,opponent,non-actor,player,No,10
193351,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,True,118.73372048589658,39.924543737209795,opponent,non-actor,keeper,No,10
193352,9a1e591b-8382-465b-920d-2a85df7a6c2d,False,False,False,118.96358164329826,38.338319646094064,opponent,non-actor,player,No,10
194881,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,98.62821958949344,37.36454059854532,opponent,non-actor,player,No,10
194882,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,106.12035041075193,39.55282460129793,teammate,non-actor,player,No,10
194883,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,True,False,108.19999694824219,34.5,teammate,actor,player,No,30
194884,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,108.20327472854365,46.49429935173523,teammate,non-actor,player,No,10
194885,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,108.8811751668099,38.561032676607965,opponent,non-actor,player,No,10
194886,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,109.22337429689712,39.49841164551463,opponent,non-actor,player,No,10
194887,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,109.63445488472387,33.51558728195139,opponent,non-actor,player,No,10
194888,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,111.13133734125479,41.59520451752628,opponent,non-actor,player,No,10
194889,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,111.34005607148164,43.902342462320625,opponent,non-actor,player,No,10
194890,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,111.54065539501478,38.19089577880134,teammate,non-actor,player,No,10
194891,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,111.75920170525646,33.024890280690784,opponent,non-actor,player,No,10
194892,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,112.03195358888983,36.32430007577719,teammate,non-actor,player,No,10
194893,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,113.34495733509821,40.36669457795225,opponent,non-actor,player,No,10
194894,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,113.35573600820238,34.59789770937757,teammate,non-actor,player,No,10
194895,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,True,False,False,113.71020822362057,40.58449590246901,teammate,non-actor,player,No,10
194896,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,False,116.87588268577541,42.28029588295093,opponent,non-actor,player,No,10
194897,46a9c9f0-bf0e-4b82-8711-71f70625e9c0,False,False,True,117.15329156392751,39.565239405107924,opponent,non-actor,keeper,No,10
195868,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,95.3721461183059,32.972366489583464,teammate,non-actor,player,No,10
195869,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,99.68501567099487,36.95105604009664,opponent,non-actor,player,No,10
195870,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,104.38177439392473,24.499200255075728,opponent,non-actor,player,No,10
195871,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,108.29016999628305,42.971147914222584,teammate,non-actor,player,No,10
195872,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,109.98001889659935,43.18100243364824,teammate,non-actor,player,No,10
195873,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,110.02589166361982,38.90334190470097,opponent,non-actor,player,No,10
195874,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,110.40423588248115,41.24533245230845,opponent,non-actor,player,No,10
195875,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,112.51981606924981,32.111081539315244,opponent,non-actor,player,No,10
195876,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,112.75721895235972,29.69657975385858,teammate,non-actor,player,No,10
195877,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,112.80511612714747,44.243372743481636,teammate,non-actor,player,No,10
195878,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,False,False,113.29951773877495,36.89536027178996,teammate,non-actor,player,No,10
195879,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,113.72343768664237,41.21418243799442,opponent,non-actor,player,No,10
195880,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,113.81746283359671,36.831421872230685,opponent,non-actor,player,No,10
195881,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,113.87289370417672,35.787448986840744,opponent,non-actor,player,No,10
195882,3f513f7c-bc46-480e-ac51-071e9868e9b1,True,True,False,113.9000015258789,39.20000076293945,teammate,actor,player,No,30
195883,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,115.91188830397037,38.40499244786226,opponent,non-actor,player,No,10
195884,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,False,117.74953569801899,37.111607236300046,opponent,non-actor,player,No,10
195885,3f513f7c-bc46-480e-ac51-071e9868e9b1,False,False,True,118.05033670436227,38.02285398381459,opponent,non-actor,keeper,No,10
222354,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,91.41118957074177,39.249615540549016,teammate,non-actor,player,No,10
222355,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,99.51146934731374,53.799544451760966,opponent,non-actor,player,No,10
222356,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,99.91076450061786,39.37739641616649,opponent,non-actor,player,No,10
222357,1005a0cd-efda-4b12-92a0-edec3f740581,True,True,False,101.0999984741211,48.0,teammate,actor,player,No,30
222358,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,101.90765170449716,50.89600568795824,teammate,non-actor,player,No,10
222359,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,103.85103766235399,35.00726845980347,teammate,non-actor,player,No,10
222360,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,104.01170704287948,49.73176318723501,opponent,non-actor,player,No,10
222361,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,106.11823231683124,47.412451819551876,opponent,non-actor,player,No,10
222362,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,107.35199466336515,54.252959646203365,opponent,non-actor,player,No,10
222363,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,108.5821387246205,44.28806919536112,opponent,non-actor,player,No,10
222364,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,108.62047195946678,33.39451472397598,opponent,non-actor,player,No,10
222365,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,109.74481668396588,38.8319104299142,opponent,non-actor,player,No,10
222366,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,110.58506735882061,39.80712349746841,teammate,non-actor,player,No,10
222367,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,111.31340559209211,38.47123704127346,opponent,non-actor,player,No,10
222368,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,False,111.4236798091648,36.38631216793378,opponent,non-actor,player,No,10
222369,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,112.10475430693086,45.67676988563608,teammate,non-actor,player,No,10
222370,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,112.86925977898031,40.23877885104238,teammate,non-actor,player,No,10
222371,1005a0cd-efda-4b12-92a0-edec3f740581,True,False,False,114.7972036816744,49.870622738136355,teammate,non-actor,player,No,10
222372,1005a0cd-efda-4b12-92a0-edec3f740581,False,False,True,119.26297203052644,41.360995221749974,opponent,non-actor,keeper,No,10
222447,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,101.0853017535654,36.16963525783624,opponent,non-actor,player,No,10
222448,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,102.41931058311692,27.066721530519715,teammate,non-actor,player,No,10
222449,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,104.50307726457416,26.522384165498934,opponent,non-actor,player,No,10
222450,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,110.10031306895652,50.440205716994825,opponent,non-actor,player,No,10
222451,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,113.53742759778632,35.03525355737652,teammate,non-actor,player,No,10
222452,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,113.62056181497921,30.30179241451509,opponent,non-actor,player,No,10
222453,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,114.20182308240098,45.17278837658242,teammate,non-actor,player,No,10
222454,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,114.2268184676257,29.49678729000074,opponent,non-actor,player,No,10
222455,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,114.90869064758148,40.07837916882963,opponent,non-actor,player,No,10
222456,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,115.11456687057502,34.37467790142762,teammate,non-actor,player,No,10
222457,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,115.16042495104477,43.03882013767809,opponent,non-actor,player,No,10
222458,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,115.72036482352114,33.83703954689379,opponent,non-actor,player,No,10
222459,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,True,115.82439261087083,31.710277680984646,opponent,non-actor,keeper,No,10
222460,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,115.89594017998743,46.78337205382028,teammate,non-actor,player,No,10
222461,faf2becb-95e5-4cc5-b77e-208679268e05,True,True,False,116.19999694824219,30.899999618530273,teammate,actor,player,No,30
222462,faf2becb-95e5-4cc5-b77e-208679268e05,False,False,False,117.63076839091,43.113197693035985,opponent,non-actor,player,No,10
222463,faf2becb-95e5-4cc5-b77e-208679268e05,True,False,False,118.90337451047613,66.08476833667646,teammate,non-actor,player,No,10
232400,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,False,False,False,94.23812322992612,41.74344585214644,opponent,non-actor,player,Yes,10
232401,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,True,False,False,100.04069268076712,38.95778138845448,teammate,non-actor,player,Yes,10
232402,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,True,False,False,102.53198903964855,23.163140841082075,teammate,non-actor,player,Yes,10
232403,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,True,False,False,102.9955988747221,61.62654530715179,teammate,non-actor,player,Yes,10
232404,2effbf64-b445-4aa5-a87e-7ff2f38c90ee,True,False,False,104.14639416981879,44.02217782332706,teammate,non-actor,player,Yes,10
